,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-06-05,0,0,1,0,0,0,0,0,63.650993,0.23458004,0.8293,0.0061,0.7917,12.0,-0.3862874913193088,1.9236460044250119,0.34620000000000006,-0.0201,-4.0,-0.8232,1.299685508893777,49.17871588619268,0.3200546504095314,0.5343179640111758,-0.2142633136016444,64.43250470000002
2015-06-08,0,0,1,0,0,0,0,0,63.008595,-1.0092199,0.8293,0.0022,1.2083,3.0,0.2933814158603586,1.835920366214976,0.0,-0.0039000000000000003,-9.0,-0.8271000000000001,-0.08772563821003598,44.31188831427277,0.20962401519814478,0.4693791742485696,-0.25975515905042484,64.37574145000004
2015-06-09,0,1,1,0,0,0,0,0,63.259945,0.3989339,0.6817,0.0087,0.7083,11.0,-0.5652932538433608,1.225369320541042,-0.14760000000000006,0.006499999999999999,8.0,-0.6729999999999999,-0.6105510456739338,46.541084602507375,0.14076612134081046,0.4036565636670178,-0.26289044232620734,64.34687985000004
2015-06-10,0,0,1,0,0,0,0,0,64.82401,2.4724126,0.1667,0.0167,1.3333,8.0,0.4943342067967429,-0.7549050052332941,-0.515,0.008,-3.0,-0.15,-1.980274325774336,57.848419894473665,0.20998217462818758,0.3649216858592518,-0.1549395112310642,64.39249785000004
2015-06-11,0,1,1,0,1,0,0,0,64.8333,0.014364719,0.4599,0.0037,0.3333,12.0,-1.1681828995472183,0.356775718524656,0.2932,-0.013,4.0,-0.4562,1.11168072375795,57.90537234285137,0.26255939957267316,0.34444922860193605,-0.0818898290292629,64.37573985000003
2015-06-12,0,1,0,0,0,0,0,0,64.544716,-0.44514537,-0.0483,-0.0767,1.0,15.0,-0.04933563198604006,-1.5466505189977655,-0.5082,-0.0804,3.0,-0.0284,-1.9034262375224216,55.40122915615011,0.27773930630043964,0.3311072441416368,-0.053367937841197144,64.36457015000003
2015-06-15,0,0,0,0,0,0,0,0,63.83717,-1.0962069,0.0,-0.0208,0.7917,11.0,-0.399113637889357,-1.3170148858779371,0.0483,0.055900000000000005,-4.0,-0.0208,0.22963563311982838,49.72356531603965,0.2300248593629206,0.31089076718589354,-0.08086590782297293,64.29800565000002
2015-06-16,0,0,1,0,0,0,0,0,64.24682,0.64167976,0.2353,-0.0042,0.4167,4.0,-0.9992196386393826,-0.41873275289390205,0.2353,0.0166,-7.0,-0.23950000000000002,0.8982821329840351,52.743220537915306,0.222699012225398,0.29325241619379444,-0.07055340396839643,64.24447465000003
2015-06-17,0,1,1,0,1,0,0,0,64.004745,-0.37676096,0.7333,-0.0069,0.8333,7.0,-0.28513365422934955,1.4439300640181083,0.49799999999999994,-0.0027,3.0,-0.7402,1.8626628169120103,50.8014812125003,0.19511068170768198,0.27362406929657196,-0.07851338758888998,64.19652890000003
2015-06-18,0,1,1,0,0,0,0,0,64.70297,1.090908,0.0329,-0.0098,0.7083,8.0,-0.48594967469770306,-1.2066147921970787,-0.7003999999999999,-0.0029,1.0,-0.0427,-2.6505448562151868,55.85022064078531,0.2269712696871622,0.26429350937469,-0.03732223968752779,64.20257890000003
2015-06-19,0,0,1,0,0,0,0,0,63.948895,-1.1654615,-0.2506,-0.027,0.5833,7.0,-0.7003267878625885,-2.1474208656749063,-0.2835,-0.0172,-1.0,0.2236,-0.9408060734778276,49.895074349446645,0.18919257058633576,0.24927332161701915,-0.06008075103068339,64.15928865000004
