,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-06-09,0,1,1,0,0,0,0,0,92.44991,3.1758785,0.0955,0.0056,2.583,42.0,1.901945111767959,-0.2017331683513168,0.1335,-0.0531,6.0,-0.08990000000000001,0.5589783313132335,75.6514156192164,2.8691843507999266,3.188949267795551,-0.3197649169956245,88.57162525000001
2015-06-10,1,1,0,0,0,0,0,0,95.87133,3.7008286,0.084,0.0717,2.958,117.0,2.2893782689579405,-0.2691184999509689,-0.011499999999999996,0.0661,75.0,-0.012300000000000005,-0.06738533159965213,81.07016063777816,3.171978480076575,3.185555110251756,-0.01357663017518096,89.2215535
2015-06-11,1,0,1,0,1,0,0,1,95.094185,-0.81061125,0.5393,0.036,2.375,92.0,1.4286013579703503,2.24455845208411,0.4553,-0.0357,-25.0,-0.5033,2.513676952035079,76.88468161048111,3.3110679719021476,3.2106576825818345,0.10041028932031315,89.7844815
2015-06-12,0,1,1,0,0,0,0,0,94.418465,-0.71058273,0.0966,0.0097,1.458,108.0,0.1649094247432021,-0.24842748194075598,-0.4427,-0.026299999999999997,16.0,-0.0869,-2.4929859340248663,73.33924308501626,3.3284046623990804,3.2342070785452837,0.09419758385379673,90.12505195
2015-06-15,0,0,1,0,1,0,0,0,93.431335,-1.0454834,0.2431,0.0004,1.708,37.0,0.49468245202069044,0.5541879402258666,0.14650000000000002,-0.009300000000000001,-71.0,-0.2427,0.8026154221666226,68.37855075744147,3.225311589000384,3.2324279806363037,-0.0071163916359195944,90.3832665
2015-06-16,0,1,1,0,0,0,0,0,95.27276,1.9708872,0.1336,0.0099,1.208,65.0,-0.16445642837297572,-0.07591688625934732,-0.10950000000000001,0.009500000000000001,28.0,-0.12369999999999999,-0.6301048264852139,72.16138921317993,3.254679276918793,3.2368782398928015,0.017801037025991562,90.7434805
2015-06-17,0,0,1,0,1,0,0,0,94.27134,-1.05111,0.2735,0.0161,1.083,43.0,-0.33202434276419956,0.781950240343135,0.13990000000000002,0.006199999999999999,-22.0,-0.2574,0.8578671266024823,67.43663901910978,3.160712430964054,3.221645078107052,-0.060932647142998064,91.01755150000001
2015-06-18,0,1,1,0,0,0,0,0,94.742775,0.50008297,0.0955,0.0016,0.542,70.0,-1.0553528100684342,-0.2852713957144099,-0.17800000000000002,-0.014499999999999999,27.0,-0.0939,-1.0672216360575448,68.48283105697801,3.0886795182534854,3.195051966136339,-0.10637244788285338,91.30455225
2015-06-19,0,0,1,0,1,0,0,0,93.87133,-0.919801,0.2104,0.0232,1.0,33.0,-0.4317049340773504,0.3859116509579429,0.1149,0.021599999999999998,-37.0,-0.1872,0.6711830466723527,64.36619149321264,2.9275278684859103,3.141547146606253,-0.21401927812034272,91.55619375
2015-06-22,0,0,1,0,0,0,1,0,96.414185,2.7088761,-0.0245,0.1681,1.042,28.0,-0.3614018891882142,-0.9892438812076245,-0.2349,0.1449,-5.0,0.1926,-1.3751555321655675,70.02786822507605,2.970756144383259,3.107388946161654,-0.13663280177839532,91.934978
